Contrast,Dissimilarity,Energy,ASM,Correlation
[361.63265779],[11.65403438],[0.02751034],[0.00075855],[0.76644835]
[401.29511394],[12.13883057],[0.03273536],[0.00107443],[0.74091594]
[378.45939097],[11.90891732],[0.03128584],[0.00098185],[0.7225842]
[538.75438535],[14.6956563],[0.01838629],[0.00034074],[0.72022394]
[523.08614333],[14.54416474],[0.01789997],[0.00032289],[0.72199552]
[499.99167897],[14.0558183],[0.01863271],[0.00034951],[0.7380996]
[396.36383239],[12.38054374],[0.02216669],[0.00049288],[0.6971543]
[426.34868175],[12.74097909],[0.02135342],[0.00046065],[0.76263081]
[415.88295713],[12.73350535],[0.02101737],[0.00044548],[0.75412566]
[424.56711899],[13.12914919],[0.01876325],[0.00035275],[0.73141939]
[478.19089372],[13.71175921],[0.02027026],[0.00041339],[0.7326216]
[395.60243671],[12.68311171],[0.0198476],[0.00039466],[0.74362432]
[537.93538336],[14.59851509],[0.01948484],[0.00038232],[0.73221892]
[354.2550162],[12.05930879],[0.02508383],[0.00065214],[0.79534856]
[400.59965457],[12.43810159],[0.02126572],[0.00045811],[0.76810146]
[380.05809631],[11.71470034],[0.0242123],[0.00059206],[0.78049571]
[544.50793352],[14.97047717],[0.01959522],[0.00038711],[0.7233578]
[406.50993704],[13.24436293],[0.01771649],[0.0003145],[0.74269521]
[489.62293711],[13.93654997],[0.02108646],[0.00044643],[0.73719951]
[417.91883676],[13.19718418],[0.01788804],[0.0003207],[0.74397327]
[426.90322414],[13.01682614],[0.02243334],[0.00051086],[0.75961052]
[427.74179776],[12.98040819],[0.02091458],[0.00044134],[0.75719314]
[397.00433075],[12.48098757],[0.02084135],[0.00043576],[0.752357]
[352.47622519],[12.18051083],[0.02025937],[0.00041142],[0.78011552]
[484.30992705],[14.31217794],[0.01723211],[0.00029813],[0.74285734]
[521.80080661],[14.57247514],[0.01742015],[0.00030467],[0.72373316]
[423.96176214],[13.09663432],[0.01850197],[0.00034323],[0.75801908]
[562.65730327],[14.80342022],[0.01842384],[0.00034248],[0.71664808]
[1119.17621843],[20.93145918],[0.01547709],[0.00024026],[0.62686876]
[635.00120896],[15.72282016],[0.01838124],[0.00033882],[0.67809304]
[1143.86493421],[21.16165782],[0.01428498],[0.0002046],[0.60811606]
[1037.18918769],[20.15953178],[0.01414457],[0.00020068],[0.62724032]
[1080.31026308],[21.05513971],[0.0143364],[0.00020608],[0.64811716]
[1171.46451363],[21.74871251],[0.01354091],[0.00018377],[0.66988328]
[1415.49270614],[23.49265756],[0.01387909],[0.00019291],[0.66191256]
[1467.81665566],[23.9776246],[0.01367788],[0.00018731],[0.65295697]
[708.005543],[16.44589013],[0.01719614],[0.00029657],[0.66328413]
[1098.72299407],[20.93337417],[0.01415675],[0.0002009],[0.62557994]
[1125.04333739],[21.70234175],[0.0134517],[0.00018174],[0.65464528]
[703.51845336],[17.36187074],[0.01503254],[0.00022654],[0.71604085]
[522.54938693],[14.59865549],[0.01762109],[0.00031177],[0.78622491]
[589.02013016],[15.74712723],[0.01524971],[0.00023291],[0.84507594]
[503.38496853],[14.15990838],[0.01812714],[0.00032986],[0.79714564]
[409.45041226],[13.2071655],[0.01803365],[0.00032768],[0.82362935]
[414.68934524],[13.06271441],[0.01818287],[0.00033223],[0.82217218]
[659.57854912],[16.21248899],[0.01774038],[0.00031557],[0.81195659]
[690.5885417],[16.7991829],[0.01589678],[0.00025328],[0.81223455]
[739.98161789],[17.08663413],[0.0179495],[0.00032307],[0.80463556]
[627.91081911],[16.15102088],[0.01527662],[0.00023415],[0.83551876]
[612.67855374],[15.93767596],[0.0157871],[0.00024993],[0.83418939]
[670.57940349],[16.50430731],[0.01634102],[0.00026779],[0.81616102]
[741.82901304],[17.27205984],[0.01762901],[0.00031131],[0.80497815]
[598.64620125],[15.75160615],[0.01558596],[0.00024357],[0.82828786]
[724.67439478],[17.27064217],[0.01731217],[0.00030046],[0.80367872]
[517.52606939],[14.28874495],[0.01773435],[0.00031636],[0.76680539]
[601.92892846],[15.84494896],[0.0154651],[0.00024001],[0.8220623]
[443.89286562],[13.19381359],[0.01865035],[0.00034984],[0.78438636]
[491.92991883],[13.96176929],[0.01861846],[0.00034847],[0.76503675]
[472.80150407],[13.79233906],[0.01866309],[0.00034967],[0.78181913]
[509.85575874],[14.62924561],[0.01682396],[0.00028451],[0.79262854]
[595.03280759],[15.4460376],[0.01855507],[0.00034675],[0.84073419]
[486.10711807],[15.37191872],[0.01535846],[0.00023632],[0.8464761]
[493.12328521],[15.55412512],[0.01521814],[0.0002321],[0.85693292]
[575.89909472],[16.06225596],[0.01919594],[0.000371],[0.89218715]
[498.70249959],[15.09176672],[0.02005182],[0.00040421],[0.87165281]
[484.22039556],[15.03896936],[0.01647872],[0.00027204],[0.83920374]
[493.98985024],[15.56869027],[0.01553665],[0.00024175],[0.85494474]
[473.2925376],[14.92449346],[0.01782414],[0.0003187],[0.86792275]
[459.43504844],[14.7911402],[0.0192256],[0.0003708],[0.88586493]
[586.55553208],[16.10974592],[0.01739724],[0.00030444],[0.88584135]
[502.5078835],[15.11039131],[0.01813601],[0.00032934],[0.84091625]
[561.60124733],[15.88233305],[0.02023928],[0.0004108],[0.83112122]
[624.00209714],[16.70759693],[0.01768116],[0.00031579],[0.88162822]
[559.59774171],[15.94053685],[0.01783795],[0.00032009],[0.89506717]
[489.46853481],[14.92237237],[0.02067399],[0.00042963],[0.90840636]
[727.42502091],[19.12286282],[0.01190939],[0.000142],[0.83396215]
[725.90995787],[18.86038366],[0.01240392],[0.00015414],[0.84273709]
[717.73005862],[18.83245219],[0.01201164],[0.00014444],[0.83986664]
[760.03333738],[19.27162319],[0.01239298],[0.00015378],[0.84098984]
[778.66309961],[19.63885666],[0.01179599],[0.00013927],[0.82595659]
[701.43955547],[18.69975284],[0.01228985],[0.0001512],[0.84248482]
[751.31572713],[19.15523566],[0.01221577],[0.00014938],[0.83499317]
[746.40264697],[19.16739405],[0.01220506],[0.0001492],[0.84234689]
[722.16399264],[18.92357123],[0.01174653],[0.00013815],[0.83133608]
[814.00601005],[19.74103079],[0.01303029],[0.00017004],[0.840486]
[752.24813833],[18.93277914],[0.01279877],[0.00016412],[0.84484622]
[719.9516399],[18.66219449],[0.01234261],[0.00015257],[0.84432315]
[670.18479081],[18.293132],[0.01193306],[0.00014257],[0.84401351]
[721.62497789],[18.70502665],[0.01224396],[0.00015017],[0.83882876]
[703.56718993],[18.79540986],[0.01186946],[0.00014105],[0.84994874]
[740.40851927],[19.07298656],[0.01219396],[0.00014892],[0.84793712]
[701.0629823],[18.50724903],[0.01231573],[0.00015186],[0.85072068]
[665.28199694],[18.21553346],[0.01211732],[0.00014706],[0.84898012]
[739.13809668],[16.39021089],[0.02094831],[0.00043988],[0.75540342]
[782.90440284],[16.86521807],[0.01997002],[0.00039954],[0.74000699]
[988.47128303],[18.91965998],[0.0185945],[0.0003472],[0.74417211]
[816.77627835],[17.70635432],[0.01610448],[0.00026021],[0.77101949]
[1016.76166888],[18.63854697],[0.01939151],[0.00037685],[0.78603753]
[1234.40772522],[20.43851266],[0.01692504],[0.00028776],[0.65856229]
[1154.02980938],[19.82983604],[0.01969782],[0.00038918],[0.74266052]
[1026.00944704],[19.08364536],[0.02013641],[0.00040735],[0.76177437]
[1023.61300017],[19.40968386],[0.01870094],[0.0003509],[0.78678491]
[734.34056062],[16.62567586],[0.01945894],[0.00038032],[0.79600933]
[722.70160274],[16.33523375],[0.02037648],[0.00041775],[0.76963005]
[729.20491382],[16.21941991],[0.02101298],[0.00044308],[0.80568609]
[681.93197751],[16.22221483],[0.01959852],[0.00038515],[0.78589997]
[647.52829276],[15.56320109],[0.01980844],[0.00039342],[0.79975371]
[792.63266123],[16.87882993],[0.01788623],[0.00032136],[0.75271122]
[993.93737751],[18.63917706],[0.01854655],[0.00034542],[0.74971622]
[764.51160528],[16.93588739],[0.01888352],[0.00035815],[0.84427545]
[1041.93366753],[19.58673477],[0.01761673],[0.00031137],[0.69857049]
[1024.40031819],[19.52260972],[0.01759292],[0.00031077],[0.69354287]
[734.63937703],[16.62329929],[0.01931875],[0.00037558],[0.76418712]
[666.74677495],[15.99700062],[0.01927274],[0.00037259],[0.80838156]
[652.22955031],[15.82014515],[0.01975577],[0.00039088],[0.80230087]
[718.50887947],[16.41502861],[0.02046621],[0.00041985],[0.80572571]
[696.9654915],[16.03200711],[0.02091195],[0.00043856],[0.79898249]
[706.35354852],[16.34770476],[0.02154748],[0.00046492],[0.78909074]
[983.72508267],[18.78316023],[0.01807151],[0.00032814],[0.79005518]
[996.6559614],[18.40915238],[0.0205393],[0.00042345],[0.76717648]
[1020.55206018],[18.41923714],[0.01903447],[0.00036386],[0.72113916]
[1006.25376093],[18.71168104],[0.01978516],[0.00039309],[0.77550212]
[823.57101078],[16.71529957],[0.02003648],[0.00040256],[0.75104693]
[741.15147741],[16.42679267],[0.01963586],[0.00038654],[0.78361012]
[355.49058259],[12.97764467],[0.01738926],[0.00030416],[0.87000018]
[413.44848739],[13.59925638],[0.01746917],[0.00030631],[0.83905725]
[329.99423069],[12.49333363],[0.01772048],[0.00031515],[0.87835231]
[383.60548233],[13.19376227],[0.01682872],[0.00028474],[0.85199965]
[398.21208753],[13.37999769],[0.01750407],[0.00030799],[0.84457888]
[374.66618765],[13.10052003],[0.01736729],[0.00030277],[0.8651039]
[350.53700538],[12.76084071],[0.01599391],[0.0002563],[0.83936527]
[348.65056972],[12.57351429],[0.01632067],[0.00026686],[0.84685752]
[389.26638055],[13.07307889],[0.01891799],[0.00035938],[0.84391137]
[369.89570435],[12.85239512],[0.02076631],[0.00043432],[0.85398019]
[373.84559326],[13.1633318],[0.01836321],[0.00033911],[0.86358538]
[342.66277395],[12.49922378],[0.02060675],[0.00042633],[0.87541262]
[338.22618225],[12.42151616],[0.01708274],[0.00029257],[0.83453271]
[368.16233889],[12.71804367],[0.02165562],[0.00047024],[0.86415972]
[343.39809596],[12.54825835],[0.01973418],[0.00039354],[0.8704992]
[613.62688827],[15.93849276],[0.01856545],[0.0003462],[0.87827684]
[697.41067261],[16.44015658],[0.01629176],[0.00026598],[0.88078696]
[573.29625205],[15.60268096],[0.01821949],[0.00033333],[0.887267]
[679.02671308],[16.71573318],[0.01828202],[0.00033469],[0.88725256]
[825.94880945],[18.15861251],[0.01532069],[0.00023522],[0.86361499]
[593.80073201],[15.06046837],[0.03104817],[0.00096546],[0.90076058]
[605.8242943],[15.68384197],[0.02340187],[0.00055258],[0.87771633]
[632.30622068],[16.18629739],[0.02450857],[0.00060453],[0.88554103]
[618.62758512],[15.76950417],[0.024895],[0.00062376],[0.88580124]
[720.06058665],[16.76918545],[0.02540553],[0.00064766],[0.85103057]
[616.88978498],[16.0321199],[0.02045122],[0.00042039],[0.89185691]
[646.01231307],[16.52611378],[0.01572093],[0.0002487],[0.89707738]
[618.19550862],[15.83252092],[0.01693829],[0.00028755],[0.90303521]
[632.30010899],[16.46501069],[0.01757368],[0.00031039],[0.8918463]
[563.77278148],[15.3720462],[0.02231486],[0.00049959],[0.8946343]
[748.75785169],[16.92615148],[0.01619059],[0.00026314],[0.88353695]
[1334.01794852],[22.93235662],[0.01522884],[0.00023361],[0.6769742]
[1045.29937961],[20.39874323],[0.01588192],[0.00025527],[0.72753397]
[1025.61183748],[19.38832409],[0.01732393],[0.00030439],[0.70700153]
[1114.12766717],[20.24693276],[0.0168584],[0.00028767],[0.69288595]
[1080.1220787],[19.91063958],[0.01704491],[0.00029299],[0.67236277]
[1397.6156816],[23.43712883],[0.01445596],[0.00021028],[0.68496888]
[1353.84407194],[23.13787447],[0.01426149],[0.00020407],[0.6732832]
[1187.06505474],[20.6748889],[0.01678795],[0.00028354],[0.6787277]
[1109.85101612],[20.32713704],[0.01640624],[0.00027098],[0.69306953]
[934.56482913],[18.50981639],[0.01759906],[0.00031217],[0.68894392]
[938.65368313],[18.39685235],[0.01787088],[0.0003211],[0.67659976]
[870.38864403],[17.98130213],[0.01754044],[0.00030971],[0.70710273]
[596.39541752],[15.53517646],[0.02231656],[0.00049916],[0.59511432]
[476.04352946],[13.62513688],[0.02549441],[0.00065164],[0.61052274]
[541.88683641],[14.32359269],[0.02274117],[0.00051818],[0.60323255]
[658.58390182],[16.31587454],[0.01945518],[0.00037918],[0.62758664]
[494.57074378],[13.45057558],[0.02515156],[0.00063386],[0.65816784]
[695.18717626],[16.34355249],[0.0186298],[0.0003476],[0.67396026]
[731.26508762],[16.8418157],[0.01933528],[0.00037486],[0.64068909]
[531.05285315],[14.54462663],[0.02012058],[0.00040531],[0.74050199]
[440.50008369],[12.7849759],[0.02316884],[0.00053731],[0.76980003]
[488.30713643],[13.4105487],[0.02308617],[0.00053353],[0.75141122]
[443.92167551],[12.50612279],[0.02701257],[0.00073205],[0.70446055]
[487.47921316],[13.14537048],[0.02403847],[0.00058002],[0.66699539]
[406.54899478],[11.98574597],[0.02601677],[0.000679],[0.72252732]
[896.34331965],[18.43663085],[0.0196158],[0.00038676],[0.6912041]
[917.81510066],[19.57460702],[0.01646592],[0.00027303],[0.6696624]
[825.69837932],[18.0510065],[0.01870498],[0.00035107],[0.72992652]
[797.438977],[17.56545437],[0.01975666],[0.00039182],[0.72969257]
[794.98410914],[17.43794035],[0.02001048],[0.00040142],[0.74646542]
[790.07841484],[17.34871007],[0.01942875],[0.00037862],[0.72972084]
[850.43837938],[18.01398121],[0.0185521],[0.00034558],[0.71207518]
[878.0660793],[18.43166184],[0.01901926],[0.00036295],[0.72706176]
[824.7767974],[18.00491757],[0.01971602],[0.00039023],[0.73517544]
[756.34264189],[17.0564052],[0.02042945],[0.00041844],[0.73893995]
[850.48363002],[18.22659495],[0.01901251],[0.0003623],[0.72346816]
[934.6949111],[18.73426461],[0.01939215],[0.00037731],[0.69941925]
[926.99329659],[19.12900222],[0.01832661],[0.00033664],[0.70287964]
[830.52381425],[17.8027465],[0.02009422],[0.00040497],[0.73202394]
[805.7989406],[17.78657889],[0.01904484],[0.00036336],[0.73446337]
[956.21934024],[18.49299436],[0.02029972],[0.00041298],[0.68704591]
[809.91779517],[18.10472167],[0.01833602],[0.00033692],[0.7281926]
[872.67988606],[19.09759913],[0.0174457],[0.00031314],[0.74812096]
[839.2914661],[18.04584823],[0.0189279],[0.00035998],[0.71032242]
[863.761905],[18.83963225],[0.01807345],[0.00032789],[0.69317559]
[805.01908308],[17.47251202],[0.02093436],[0.00043975],[0.74463783]
[712.74174394],[17.4885607],[0.01775393],[0.00031602],[0.73498396]
[744.74733306],[17.55348666],[0.01789163],[0.00032083],[0.73639773]
[1613.06220296],[22.99454307],[0.0172548],[0.00029955],[0.82253584]
[1299.86010025],[21.14859817],[0.02160827],[0.00046917],[0.81774799]
[1608.31848728],[23.19656515],[0.01818067],[0.000333],[0.82602113]
[1636.59726816],[23.05152092],[0.01607083],[0.00025979],[0.82063483]
[1673.84267468],[23.45111627],[0.01772321],[0.00031582],[0.81942747]
[1765.91550094],[24.42822927],[0.01612155],[0.00026144],[0.80472048]
[1608.13370573],[22.7960558],[0.01749002],[0.00030815],[0.82598942]
[1542.08095709],[22.46524659],[0.01758226],[0.00031006],[0.83496096]
[1794.28042402],[23.58201175],[0.0192679],[0.00037771],[0.84664067]
[1499.56345344],[21.55885631],[0.01853991],[0.00034528],[0.83632336]
[1409.47794894],[20.65074449],[0.01950496],[0.00038357],[0.85286666]
[1659.32357766],[23.05453229],[0.01924775],[0.00037594],[0.81942581]
[250.77254077],[11.15184279],[0.01798105],[0.00032432],[0.89064835]
[210.00539951],[10.11747891],[0.01827003],[0.00033526],[0.90583452]
[218.36656931],[10.26921478],[0.01879917],[0.00035482],[0.89731445]
[231.04807644],[10.1949331],[0.01884649],[0.00035677],[0.89977103]
[187.49608213],[9.55183441],[0.0193326],[0.00037609],[0.91213296]
[247.2643138],[10.34789934],[0.01890957],[0.00035868],[0.8771647]
[177.03234531],[9.41914327],[0.01905838],[0.00036452],[0.91366767]
[169.47466321],[9.33130803],[0.0188072],[0.00035596],[0.9193884]
[175.60248629],[9.31498801],[0.01902726],[0.00036366],[0.90658786]
[237.31236171],[10.20178486],[0.01873049],[0.00035216],[0.87332522]
[197.23924497],[9.65830853],[0.01845999],[0.00034256],[0.91474174]
[210.74459254],[10.44876685],[0.01698716],[0.00028941],[0.90454761]
[187.12261677],[9.98788652],[0.01822725],[0.00033335],[0.91502222]
[135.17455372],[8.54488402],[0.01909974],[0.00036621],[0.92943851]
[122.88748648],[8.20742611],[0.02222771],[0.00049565],[0.93435389]
[168.24134474],[9.12907876],[0.01876115],[0.00035364],[0.91571588]
[192.08349677],[9.53447639],[0.01855993],[0.00034581],[0.91090339]
[140.29777163],[8.62694541],[0.01959472],[0.00038634],[0.93484427]
[177.67220554],[9.24492237],[0.02030503],[0.00041426],[0.91295006]
[257.76725232],[11.18366122],[0.01774577],[0.00031551],[0.88767479]
[270.36527401],[11.29418283],[0.01727302],[0.00029964],[0.87800804]
[157.25399029],[8.73235312],[0.0223027],[0.00049885],[0.92277598]
[890.11037852],[19.40496799],[0.0186671],[0.00035007],[0.77701219]
[646.26337987],[16.45686395],[0.01839905],[0.00033966],[0.71522372]
[868.34926408],[18.85180834],[0.01913354],[0.00036829],[0.80588775]
[887.79554311],[18.42701182],[0.02270871],[0.00051723],[0.82334971]
[834.73906621],[18.73497292],[0.02344271],[0.00055287],[0.78562321]
[733.62209411],[17.58047299],[0.02623915],[0.00069191],[0.8090201]
[882.96687416],[19.10137714],[0.01469655],[0.00021689],[0.80509237]
[647.21275285],[16.76346586],[0.01723649],[0.00029762],[0.74204312]
[754.09908137],[17.17739953],[0.02316774],[0.00053859],[0.84913769]
[754.16198915],[17.49216419],[0.02156453],[0.00046678],[0.83534115]
[913.59273186],[19.05003591],[0.02244299],[0.00050727],[0.78574128]
[904.29816158],[19.5334696],[0.01690519],[0.0002868],[0.78054705]
[675.64321862],[16.85643303],[0.01775809],[0.00031746],[0.85289428]
[697.38915049],[16.77240159],[0.01869809],[0.00035039],[0.74054068]
[1121.76128008],[21.20312381],[0.02420009],[0.00058808],[0.78055179]
[640.30721832],[16.5896668],[0.01689397],[0.00028602],[0.72945433]
[884.93755851],[19.68795792],[0.0166954],[0.00027897],[0.82249305]
[864.00360694],[18.80918995],[0.01790924],[0.0003216],[0.84215835]
[1060.45399975],[20.86249516],[0.01955673],[0.00039286],[0.85812641]
[1061.29468367],[20.9743336],[0.01849763],[0.00035167],[0.85664581]
[878.39545777],[19.38890614],[0.01557811],[0.00024305],[0.82135876]
[1035.0182949],[20.90273195],[0.01649071],[0.00027532],[0.85897859]
[964.56287882],[20.26142899],[0.01567184],[0.00024879],[0.86603138]
[1099.50011603],[21.39651314],[0.01548963],[0.0002433],[0.84419224]
[1122.5575882],[21.5228333],[0.01641493],[0.00027317],[0.8433928]
[1093.74659321],[21.26969138],[0.01612127],[0.00026179],[0.84944151]
[1072.61677421],[21.12609409],[0.01609746],[0.00026103],[0.85381604]
[860.77361529],[19.21343337],[0.01591782],[0.00025378],[0.8275117]
[1063.04385016],[21.13057689],[0.01748878],[0.00030786],[0.86044445]
[1069.9218871],[21.12388665],[0.01703984],[0.0002926],[0.8585793]
[966.69076578],[19.76981778],[0.01870718],[0.00035089],[0.83321855]
[847.13354067],[18.65176303],[0.01900276],[0.00036189],[0.85753969]
[912.40210122],[19.56531474],[0.01627931],[0.00026598],[0.83042034]
[881.51602255],[19.55682508],[0.01580642],[0.00025027],[0.81891513]
[1018.92824756],[20.53947032],[0.01512636],[0.00023071],[0.86150916]
[435.44589274],[13.14715627],[0.03720549],[0.00139196],[0.83408322]
[536.00229234],[13.72220549],[0.03433588],[0.00118273],[0.8043159]
[438.28312694],[13.28590883],[0.03485138],[0.00122306],[0.82923719]
[754.17297688],[16.37464349],[0.03772742],[0.00143324],[0.78116267]
[582.1513394],[14.67154891],[0.04904383],[0.00241226],[0.82555139]
[575.30890074],[14.56518432],[0.05128913],[0.00263921],[0.8241295]
[472.2978345],[13.68215936],[0.02496745],[0.00062514],[0.79244719]
[386.66735008],[12.38350308],[0.0311357],[0.00097302],[0.83576085]
[445.55728182],[13.1950628],[0.03997651],[0.00161728],[0.81884873]
[462.78696681],[13.56706909],[0.03649533],[0.001349],[0.81723481]
[533.54953102],[14.0419631],[0.0264041],[0.00069817],[0.78617242]
[383.37891729],[12.21498592],[0.03316816],[0.0011074],[0.836132]
[436.3361005],[13.10225151],[0.0327754],[0.00107621],[0.80754848]
[406.55523757],[12.61138773],[0.03154075],[0.00099855],[0.81443239]
[490.65412088],[13.52110022],[0.05482369],[0.00303545],[0.84306246]
[644.74581032],[15.86634631],[0.01816459],[0.0003309],[0.60350004]
[1132.21756295],[21.05020128],[0.01515951],[0.00023067],[0.5645631]
[836.91349738],[17.37162734],[0.01771048],[0.00031518],[0.57912872]
[652.25073487],[15.8105692],[0.01785113],[0.00031962],[0.62434184]
[624.79837305],[15.26000057],[0.02046721],[0.00042073],[0.65164612]
[680.83213424],[15.89128658],[0.01918415],[0.00036933],[0.53806061]
[744.63405226],[16.47792189],[0.01908632],[0.00036559],[0.53032883]
[605.19183553],[14.72395985],[0.02078909],[0.00043409],[0.60724992]
[655.57340999],[15.53561081],[0.01990498],[0.00039798],[0.60558055]
[1211.19922159],[21.22661488],[0.01646052],[0.00027181],[0.53936205]
[608.75340185],[15.4744349],[0.01848734],[0.00034301],[0.60442279]
[692.90177273],[16.28030238],[0.01766433],[0.00031332],[0.60625578]
[654.13804937],[15.75539236],[0.01857267],[0.00034635],[0.62651017]
[594.9978358],[15.28542481],[0.01870698],[0.00035164],[0.61341261]
[1215.7772999],[21.42635187],[0.01605505],[0.00025863],[0.54361513]
[669.2580533],[15.6942908],[0.01967849],[0.00038891],[0.61039603]
[752.04896773],[16.48952378],[0.01937949],[0.00037643],[0.62415115]
[1651.24287217],[22.50490926],[0.03947431],[0.00156163],[0.66708587]
[1584.53036842],[22.1263447],[0.03475479],[0.00121111],[0.67276138]
[1033.30726287],[18.39857119],[0.0236335],[0.00056088],[0.70221232]
[1030.17029184],[18.09883307],[0.0246274],[0.00060762],[0.70023413]
[955.04773817],[17.57518037],[0.02170507],[0.00047192],[0.72068675]
[891.459008],[17.80696108],[0.01510045],[0.00022893],[0.75712763]
[1593.66816222],[22.38600799],[0.0287609],[0.00083255],[0.67106136]
[965.46127203],[18.09951792],[0.01637306],[0.00026997],[0.73553036]
[1045.31949583],[18.50647445],[0.02737524],[0.0007514],[0.72685372]
[973.53124536],[17.81718214],[0.02343737],[0.00055122],[0.71319348]
[920.30192793],[17.46372751],[0.02167908],[0.00047206],[0.73020686]
[917.61840844],[17.52317443],[0.01730315],[0.00030086],[0.73071447]
[1416.83268001],[25.57599369],[0.02628305],[0.00069909],[0.85106637]
[1416.77824517],[25.27191727],[0.03011851],[0.0009111],[0.84180117]
[1554.17261798],[26.33225721],[0.02240303],[0.00050368],[0.84144]
[1638.36667269],[27.03024755],[0.04290815],[0.00184412],[0.82735506]
[1588.71893766],[26.49924863],[0.03994506],[0.00159902],[0.83659023]
[1635.73426297],[26.85877979],[0.04708214],[0.00221972],[0.83403743]
[1857.0628616],[29.04767199],[0.03869064],[0.00149957],[0.8289971]
[1389.36195823],[24.64613388],[0.0259701],[0.0006769],[0.85090123]
[1527.08782404],[26.61978977],[0.02953572],[0.00087735],[0.82110791]
[1539.11770368],[26.36508186],[0.02189062],[0.00048128],[0.82858978]
[1480.23954749],[25.78718994],[0.02265202],[0.00051634],[0.83111573]
[1454.92676203],[26.34485676],[0.01655019],[0.000275],[0.81624619]
[1523.75117487],[25.99096802],[0.02053731],[0.00042419],[0.84844687]
[1222.97448084],[23.4389692],[0.02856551],[0.00081997],[0.86172409]
[1622.53499686],[26.71931104],[0.04257472],[0.0018159],[0.83621705]
[1611.360654],[26.49681449],[0.03871246],[0.00150325],[0.83584475]
[1039.44378642],[19.10553422],[0.01781644],[0.00032091],[0.82712071]
[762.71660889],[17.69999651],[0.0153405],[0.00023633],[0.85254273]
[830.30352258],[17.92841769],[0.01598412],[0.00025693],[0.82371301]
[870.99440945],[18.50604267],[0.01663453],[0.00027772],[0.81923879]
[839.24336329],[18.42240357],[0.01538764],[0.00023793],[0.82454958]
[853.07348628],[18.51143393],[0.01579779],[0.00025055],[0.82890586]
[850.46153078],[18.53378098],[0.01513869],[0.00023037],[0.82591386]
[905.65442407],[19.39049032],[0.01435769],[0.00020752],[0.81341514]
[810.24179725],[18.13519928],[0.01945931],[0.00037989],[0.82210203]
[932.93235426],[19.3882478],[0.01450653],[0.00021159],[0.80168422]
[709.61740305],[16.61294795],[0.01777101],[0.00031621],[0.86165147]
[757.23795802],[17.29634116],[0.01959589],[0.000385],[0.85498371]
[796.43978419],[17.51077931],[0.02029405],[0.00041394],[0.83601282]
[876.65740987],[18.40880888],[0.016216],[0.00026348],[0.82431453]
[855.4235209],[18.41294892],[0.01518396],[0.00023087],[0.83628364]
[851.38594256],[18.14800913],[0.01802757],[0.00032538],[0.83921812]
[402.6711118],[11.8581884],[0.02409505],[0.00058141],[0.59934215]
[413.49082929],[11.10876276],[0.02591182],[0.0006726],[0.65770216]
[393.00531914],[10.65784052],[0.03180949],[0.00101314],[0.68610479]
[361.34511781],[11.25334442],[0.0250686],[0.00062924],[0.67645801]
[440.70377936],[11.48734219],[0.02594626],[0.00067471],[0.6178859]
[513.78528284],[15.92374121],[0.01333812],[0.00017842],[0.88303546]
[622.36454146],[17.45183267],[0.01239728],[0.00015413],[0.8612409]
[535.770541],[16.2460951],[0.01335874],[0.00017878],[0.86961154]
[528.87006539],[16.32366518],[0.01258001],[0.00015856],[0.88696501]
[518.39405323],[15.86021469],[0.01348083],[0.00018206],[0.89126325]
[515.15537495],[16.28292651],[0.0124676],[0.00015595],[0.88780045]
[606.5082583],[17.16263818],[0.01275262],[0.00016302],[0.86465891]
[541.59748697],[16.44432451],[0.01282178],[0.00016468],[0.88587955]
[722.62162093],[18.47319391],[0.01177295],[0.00013885],[0.84615141]
[651.37774196],[17.46096187],[0.0124797],[0.00015603],[0.85203457]
[718.73005708],[17.94180331],[0.01247686],[0.00015591],[0.84066786]
[442.73265809],[12.74386815],[0.02806775],[0.00078984],[0.70367065]
[445.79725565],[12.8909733],[0.02636382],[0.0006974],[0.69676354]
[443.37689648],[12.77120784],[0.02713523],[0.00073826],[0.72334502]
[598.0845854],[14.87893099],[0.02222906],[0.00049501],[0.70178524]
[447.25604454],[12.65046191],[0.02892643],[0.00083949],[0.697836]
[437.16283859],[12.32610271],[0.0258],[0.00066754],[0.6303031]
[457.66256486],[12.88104236],[0.02611751],[0.00068336],[0.68477561]
[506.17740176],[13.452715],[0.02710333],[0.00073562],[0.68675436]
[604.05747599],[14.76627657],[0.02434663],[0.00059385],[0.74115881]
[551.95016095],[14.21214133],[0.02561437],[0.00065774],[0.66610331]
[505.17543588],[13.59119834],[0.02555964],[0.00065468],[0.69489135]
[544.64883135],[14.41717549],[0.02220849],[0.00049396],[0.74559423]
[589.82148963],[15.05719028],[0.02172892],[0.00047302],[0.72757685]
[404.93505261],[13.56342142],[0.01948482],[0.00038089],[0.89590024]
[414.82171947],[13.82660814],[0.01851757],[0.0003447],[0.89449807]
[412.87322668],[13.8097629],[0.01910818],[0.00036603],[0.90269597]
[460.9797992],[14.1888172],[0.01838773],[0.00033934],[0.8889738]
[393.48494754],[13.52631516],[0.01917553],[0.00036976],[0.90362287]
[422.3589673],[13.94699704],[0.02086161],[0.00043742],[0.89846154]
[369.92220468],[13.15552895],[0.01918816],[0.00037019],[0.91634406]
[390.04218625],[13.59979834],[0.01822222],[0.00033356],[0.90001492]
[398.89392102],[13.5063216],[0.01849874],[0.00034356],[0.89484001]
