Contrast,Dissimilarity,Energy,ASM,Correlation
[524.40455074],[13.63044797],[0.02136604],[0.00045751],[0.68989004]
[376.27894043],[12.29157584],[0.02144374],[0.00046087],[0.75583066]
[506.08357843],[13.25715349],[0.02175886],[0.00047545],[0.71948009]
[579.77201418],[14.62085289],[0.01926408],[0.00037258],[0.70920887]
[562.81476971],[14.03208369],[0.02118737],[0.00045078],[0.72996551]
[430.9248562],[12.77641758],[0.02224494],[0.00049633],[0.74665538]
[544.25171684],[13.87745722],[0.02010918],[0.00040597],[0.70910062]
[614.25576298],[14.7907035],[0.01868746],[0.00034997],[0.65131033]
[343.85295391],[11.77949818],[0.02325341],[0.0005422],[0.73232548]
[589.07815365],[13.81681871],[0.02449367],[0.00060099],[0.74908939]
[547.47539503],[14.32295393],[0.01883249],[0.00035584],[0.71525511]
[433.04114228],[13.01876235],[0.01947498],[0.00038034],[0.74447983]
[445.38200802],[13.24853931],[0.01937986],[0.00037678],[0.73080952]
[566.57354165],[14.22090631],[0.02203117],[0.00048748],[0.72083075]
[564.96666163],[14.55602788],[0.02008674],[0.000406],[0.71516941]
[530.73089102],[14.17733343],[0.01894153],[0.00035971],[0.7238873]
[341.85825965],[12.04139395],[0.02042192],[0.00041788],[0.76232982]
[401.20218032],[12.35644753],[0.02198676],[0.00048454],[0.71150484]
[544.9707192],[13.8562093],[0.02173944],[0.0004738],[0.68473614]
[424.05018447],[13.04530489],[0.02046545],[0.0004199],[0.74370265]
[500.48256155],[13.15068681],[0.02354739],[0.00055609],[0.70245693]
[478.45566851],[12.84117523],[0.02183136],[0.0004775],[0.7098896]
[624.16154943],[14.05937113],[0.02243599],[0.00050409],[0.61291551]
[511.92126409],[13.04716935],[0.02328333],[0.00054336],[0.67845551]
[431.867943],[12.2364352],[0.02305011],[0.00053306],[0.70476436]
[599.89297712],[14.04150923],[0.02156399],[0.0004662],[0.63445699]
[454.25292585],[12.40426715],[0.0268114],[0.00071987],[0.73730492]
[378.82841062],[11.49527518],[0.0313806],[0.00098942],[0.81020949]
[329.32446389],[10.42712114],[0.02905584],[0.00085099],[0.84800836]
[632.18205817],[14.18679684],[0.02374238],[0.0005667],[0.71053441]
[625.68221359],[14.35068641],[0.02243237],[0.0005039],[0.65484474]
[701.25473852],[14.32196714],[0.02173082],[0.0004732],[0.66214949]
[612.88608347],[13.97574275],[0.02288331],[0.00052429],[0.62942614]
[637.89771174],[15.24360606],[0.01872751],[0.00035377],[0.78446342]
[421.76520947],[12.64397487],[0.02073157],[0.00043228],[0.72127625]
[937.32159733],[16.93942839],[0.01796935],[0.000324],[0.67334534]
[279.53599558],[9.73737966],[0.0274695],[0.00075975],[0.87288952]
[192.65398556],[8.17576833],[0.02674022],[0.0007164],[0.88829358]
[505.84507874],[12.58094369],[0.02216645],[0.0004921],[0.7610622]
[569.61519323],[13.45519177],[0.02431412],[0.000592],[0.65245319]
[307.16141385],[9.80241337],[0.02731842],[0.00074929],[0.86299076]
[320.20620592],[10.91610918],[0.02380766],[0.00056852],[0.82776969]
[735.94733411],[14.46414107],[0.02075977],[0.00043224],[0.65463662]
[1145.22791714],[16.70365466],[0.01967462],[0.00038807],[0.69876834]
[481.48240297],[13.34490659],[0.0210748],[0.00044482],[0.68325022]
[363.85202215],[10.55518492],[0.02161844],[0.00046826],[0.86562687]
[351.44624352],[11.13225888],[0.02581642],[0.00066936],[0.70344702]
[362.84147465],[13.01927808],[0.01636796],[0.00026841],[0.84866829]
[419.46623836],[14.36195696],[0.01396533],[0.00019541],[0.89442824]
[320.55583692],[12.57874865],[0.0169965],[0.00028945],[0.85423711]
[333.70771582],[12.8377265],[0.01638933],[0.00026912],[0.8597236]
[566.40475172],[16.80658393],[0.01319763],[0.00017448],[0.85275808]
[396.40407488],[13.45592097],[0.01686555],[0.00028485],[0.86481366]
[369.48107158],[12.88318654],[0.01788379],[0.00032038],[0.861412]
[553.35700079],[16.62188752],[0.01295214],[0.00016801],[0.86817606]
[383.38334654],[13.2113374],[0.01650087],[0.00027268],[0.85403285]
[521.91873817],[16.12936106],[0.01342789],[0.00018064],[0.8659139]
[490.6011029],[15.34596344],[0.01402755],[0.00019716],[0.87971507]
[470.97758395],[15.32735884],[0.01374746],[0.00018943],[0.87836787]
[313.44854347],[12.37971455],[0.01653754],[0.00027418],[0.89780925]
[698.85672967],[17.10469765],[0.01608405],[0.00026093],[0.65558878]
[868.33836477],[19.24837475],[0.01738496],[0.00030339],[0.84323079]
[875.14429804],[18.7848848],[0.01608087],[0.00026143],[0.67168586]
[802.96662278],[18.60349213],[0.01442085],[0.00020933],[0.84178785]
[598.06172353],[16.17828333],[0.01630712],[0.00026775],[0.714599]
[831.49935494],[18.97046367],[0.01516819],[0.0002312],[0.84971885]
[602.14528348],[15.9670593],[0.01575492],[0.00024959],[0.7282706]
[781.5033485],[18.32354497],[0.01559032],[0.00024479],[0.86163094]
[569.80624646],[15.70129294],[0.01552975],[0.00024208],[0.7341269]
[651.43910051],[16.75749113],[0.01508333],[0.00022846],[0.70410321]
[693.86363082],[16.8641838],[0.01549077],[0.00024105],[0.72870593]
[618.29171482],[15.89065121],[0.01583858],[0.0002522],[0.72226007]
[546.21658296],[15.19613354],[0.01641866],[0.00027045],[0.74059619]
[785.84627001],[17.72572454],[0.0155148],[0.00024146],[0.69549744]
[582.31255986],[15.81836896],[0.01703818],[0.00029256],[0.70595121]
[466.25069866],[14.65945442],[0.01614126],[0.00026185],[0.79500798]
[908.19837255],[20.14204519],[0.01572952],[0.00025032],[0.83826909]
[608.17788231],[16.28141272],[0.01559432],[0.00024426],[0.69493253]
[636.75453475],[16.53937465],[0.01545309],[0.00023973],[0.69608442]
[634.83391734],[16.51709721],[0.01571348],[0.00024788],[0.73060003]
[584.381887],[15.80511518],[0.01614775],[0.00026165],[0.68070112]
[562.6482433],[15.82708503],[0.01560845],[0.00024469],[0.73150409]
[506.73711595],[14.95993089],[0.01646005],[0.0002716],[0.76156556]
[504.90825774],[14.57286247],[0.01689767],[0.0002865],[0.76443436]
[562.18496807],[15.09706445],[0.01657562],[0.00027553],[0.7422737]
[694.31780316],[16.25667798],[0.0167439],[0.00028133],[0.70629216]
[542.33666709],[15.2608492],[0.01602856],[0.00025835],[0.77743682]
[555.22815991],[15.18823263],[0.01586172],[0.00025268],[0.74215957]
[565.16286942],[15.46215421],[0.0166359],[0.00027809],[0.73018993]
[545.56060553],[14.8595881],[0.01656158],[0.00027571],[0.76893332]
[472.13730798],[14.35098563],[0.01681386],[0.00028378],[0.75932543]
[652.59381147],[17.34667591],[0.01451009],[0.00021397],[0.87558141]
[780.05990398],[16.82360806],[0.01620037],[0.00026357],[0.73471338]
[647.69617308],[17.10049237],[0.01311455],[0.00017257],[0.83055734]
[668.1060616],[17.31182037],[0.01385647],[0.00019298],[0.81922977]
[921.07764688],[18.01654172],[0.01445609],[0.00020954],[0.74783796]
[974.63132164],[20.71830378],[0.01186313],[0.00014199],[0.7992337]
[1001.70029202],[20.57813561],[0.01297473],[0.00017017],[0.81737476]
[921.43143183],[20.23733186],[0.01188338],[0.00014246],[0.80404548]
[968.44272686],[20.59720957],[0.01150596],[0.00013263],[0.80091009]
[1044.50692375],[20.86737952],[0.01372492],[0.0001902],[0.77058218]
[834.78371734],[19.37110071],[0.01289309],[0.00016784],[0.8052456]
[678.3313394],[17.91031136],[0.01261605],[0.00015967],[0.83481756]
[1056.58121871],[20.85609107],[0.01238909],[0.0001551],[0.81737836]
[1026.98289164],[20.98608715],[0.01249974],[0.00015787],[0.81016369]
[1049.49627346],[21.04928221],[0.01176317],[0.00013928],[0.80978772]
[1041.50168201],[20.79224431],[0.01288456],[0.0001677],[0.82868668]
[599.82310305],[14.96971276],[0.02017799],[0.00040783],[0.86680873]
[678.76527931],[16.71198967],[0.0167132],[0.00027969],[0.83591968]
[857.18515923],[18.36267201],[0.01430449],[0.00020501],[0.82907249]
[609.08415405],[15.65157121],[0.02010113],[0.00040462],[0.84622183]
[599.47007758],[15.77078662],[0.02194841],[0.00048274],[0.84512131]
[608.15518338],[15.37358579],[0.02125786],[0.00045248],[0.83731477]
[611.12001313],[15.54240812],[0.01915489],[0.00036752],[0.82631883]
[657.40913741],[15.60163388],[0.01946956],[0.00037964],[0.83500809]
[832.00344934],[17.59223883],[0.01653484],[0.00027446],[0.85079567]
[683.69665611],[16.12222163],[0.02060651],[0.00042537],[0.829615]
[687.4793727],[15.32243962],[0.01708047],[0.0002925],[0.77852943]
[236.4859119],[10.92193866],[0.01932289],[0.0003744],[0.80316178]
[616.58694157],[15.42684853],[0.01555696],[0.00024251],[0.82597231]
[591.8941405],[14.57656938],[0.01854977],[0.00034461],[0.78764952]
[238.76688606],[10.52700844],[0.01983947],[0.00039428],[0.80172143]
[722.54953976],[16.07142194],[0.01546006],[0.00023939],[0.725243]
[237.33463249],[10.7615419],[0.01941468],[0.00037765],[0.82201435]
[647.42941547],[15.05685916],[0.01669231],[0.00027923],[0.80571853]
[631.30459725],[15.10360441],[0.015823],[0.00025073],[0.80976915]
[247.90942849],[10.45521083],[0.02027639],[0.00041179],[0.78419342]
[736.89232935],[16.07875469],[0.01623875],[0.00026442],[0.72857299]
[657.68247275],[15.07569084],[0.01620494],[0.00026288],[0.75905345]
[565.24770915],[15.93156916],[0.01507194],[0.00022783],[0.77004498]
[371.08581148],[13.2754977],[0.01715612],[0.00029491],[0.81990386]
[372.68143491],[12.87233438],[0.01768136],[0.00031393],[0.83856671]
[542.66961705],[15.65254235],[0.01525132],[0.00023327],[0.79163939]
[540.31366605],[15.6827591],[0.01590022],[0.00025403],[0.77841648]
[397.77446381],[13.418501],[0.01641009],[0.00026974],[0.81620923]
[581.1341815],[15.56889766],[0.01445071],[0.00020927],[0.80535649]
[495.69053444],[15.14032107],[0.01464857],[0.00021493],[0.81951999]
[500.81172315],[15.30889106],[0.01565448],[0.00024619],[0.77171142]
[640.85215508],[16.72629289],[0.01528441],[0.00023453],[0.76496949]
[358.23038232],[9.03264542],[0.03672898],[0.00135814],[0.8819126]
[609.86487185],[16.55205913],[0.014193],[0.00020197],[0.78532418]
[696.48708973],[17.20375763],[0.01425382],[0.00020366],[0.73785788]
[543.81912811],[15.59720693],[0.01646189],[0.00027232],[0.77799401]
[345.49527992],[9.02537],[0.03468864],[0.00121212],[0.88851976]
[693.10014811],[17.0789726],[0.01661701],[0.00027702],[0.68827852]
[653.53799958],[16.48493776],[0.01559618],[0.00024409],[0.72574826]
[339.53672431],[9.95495982],[0.03550626],[0.00126477],[0.86088834]
[352.52684545],[12.68240619],[0.017955],[0.00032336],[0.8401749]
[421.56512021],[13.72558029],[0.0173929],[0.00030517],[0.78882701]
[527.22506911],[15.47227988],[0.01543911],[0.00023953],[0.77438976]
[490.72967462],[11.91418046],[0.02546633],[0.00064967],[0.88253343]
[407.72112822],[13.44649241],[0.01714465],[0.00029475],[0.80255623]
[756.5015194],[17.56196923],[0.01568102],[0.00024667],[0.69536303]
[715.90425102],[17.43558794],[0.01474687],[0.00021795],[0.70512946]
[375.95336048],[13.08016805],[0.01859439],[0.00034963],[0.85360035]
[407.30998863],[13.30993529],[0.02089409],[0.00045336],[0.86078003]
[288.50988114],[11.74150042],[0.0180764],[0.00032889],[0.86649768]
[536.8225247],[15.65488794],[0.01537421],[0.00023702],[0.77601307]
[579.36854941],[15.66040683],[0.01419135],[0.00020186],[0.78539055]
[358.70619548],[12.9077865],[0.01830121],[0.00033534],[0.79383944]
[627.18278699],[16.60434692],[0.01433552],[0.00020583],[0.71806108]
[559.65925314],[15.63207968],[0.01427443],[0.00020416],[0.79690042]
[462.70237994],[14.41103822],[0.01644067],[0.00027284],[0.81110599]
[456.20025254],[14.21415279],[0.01892464],[0.00036523],[0.82097493]
[246.97655407],[9.81572879],[0.0247553],[0.00061443],[0.81614019]
[633.61726202],[16.58621899],[0.0149136],[0.00022297],[0.72813643]
[294.37926468],[10.68942479],[0.02457138],[0.00060504],[0.82078845]
[808.80846249],[18.60700058],[0.01373909],[0.00018915],[0.68195639]
[593.19981512],[16.06751022],[0.01548316],[0.00024034],[0.77468968]
[675.65489008],[16.88096541],[0.01462685],[0.00021453],[0.7707996]
[515.9669651],[13.96337002],[0.01714975],[0.00029458],[0.8662471]
[725.632324],[15.97695616],[0.0173006],[0.00029983],[0.80409241]
[656.41796782],[15.33412782],[0.01869448],[0.00034992],[0.79445289]
[457.69695759],[13.77965378],[0.02017219],[0.00040774],[0.8447789]
[578.70542168],[14.91873916],[0.02030671],[0.00041362],[0.82207108]
[559.86987729],[14.64726456],[0.02021172],[0.00040969],[0.82514103]
[582.36747621],[15.38810426],[0.01841483],[0.00034001],[0.82090908]
[501.08217641],[14.47209916],[0.01956167],[0.00038337],[0.83166483]
[656.92646079],[15.95943522],[0.01811417],[0.00032873],[0.79942956]
[685.42120287],[15.91304315],[0.01870533],[0.00035065],[0.76867841]
[623.74094295],[15.16993214],[0.01841222],[0.00033966],[0.81281977]
[648.59323928],[15.31948519],[0.01769503],[0.00031403],[0.79256925]
[611.8283734],[15.00448574],[0.01895047],[0.00035978],[0.81897551]
[595.99256716],[14.93199063],[0.0198908],[0.00039637],[0.82541643]
[842.64718989],[16.39116034],[0.03666983],[0.00134882],[0.78501507]
[740.04543182],[15.10428697],[0.02554397],[0.00065745],[0.79615503]
[553.45485392],[14.19951799],[0.01957906],[0.0003843],[0.75201602]
[724.99546858],[15.14155215],[0.0302543],[0.00092093],[0.81330327]
[676.4174434],[15.30621249],[0.02045228],[0.00042023],[0.72473331]
[653.18618019],[14.41878992],[0.02186168],[0.00047982],[0.74712248]
[563.43412034],[13.73971848],[0.02550138],[0.00065341],[0.79329351]
[798.52920081],[15.52801247],[0.02534259],[0.00064587],[0.79108531]
[437.58645913],[13.35674094],[0.01991174],[0.0003979],[0.80168579]
[587.94153117],[14.53440337],[0.02237628],[0.00050348],[0.76072256]
[723.26468374],[15.24183454],[0.04091794],[0.00168429],[0.81517463]
[762.5329195],[15.48337206],[0.02915052],[0.00085629],[0.79948543]
[614.02765664],[14.00031788],[0.02730151],[0.00074841],[0.77563056]
[750.42438378],[15.03297748],[0.03378095],[0.00115106],[0.80839009]
[759.4858564],[15.399322],[0.0418088],[0.00175554],[0.81967926]
[721.44209931],[15.06542373],[0.04374465],[0.00192119],[0.82095337]
[667.55001112],[14.83322058],[0.04134158],[0.00171355],[0.81844591]
[485.40342022],[13.03077488],[0.02456433],[0.00060476],[0.77073858]
[487.28811085],[13.35209542],[0.02122447],[0.00045109],[0.72985161]
[712.47622972],[15.47088186],[0.02906513],[0.00085411],[0.79425257]
[683.24969541],[15.58283855],[0.0224578],[0.00050747],[0.71208643]
[398.92025686],[14.26450325],[0.01521094],[0.00023165],[0.88141011]
[461.3483698],[14.76080844],[0.0149212],[0.00022293],[0.84867457]
[408.21224827],[14.28168678],[0.01643512],[0.00027061],[0.87528832]
[506.06812529],[15.7323131],[0.01498732],[0.00022496],[0.86079923]
[407.44092443],[13.78445605],[0.01685107],[0.0002842],[0.82391484]
[446.03877455],[14.99522665],[0.01404471],[0.00019758],[0.88237521]
[562.89756076],[16.35916879],[0.01424305],[0.00020307],[0.85168509]
[458.02586055],[15.25577372],[0.01394909],[0.00019493],[0.88141075]
[591.01094213],[17.02085814],[0.01374458],[0.00018914],[0.85098539]
[534.31053587],[16.30631607],[0.01391938],[0.00019411],[0.85508877]
[480.06393584],[15.63332924],[0.01407815],[0.00019862],[0.86202108]
[449.73833201],[15.28484683],[0.01446706],[0.00020978],[0.85173637]
[518.40326241],[15.91413449],[0.01431957],[0.00020535],[0.82430529]
[429.98925389],[14.82245374],[0.01472189],[0.00021709],[0.85058235]
[461.2446874],[15.5532571],[0.01356859],[0.00018436],[0.85212231]
[375.96995588],[14.10348504],[0.0138263],[0.00019144],[0.89105606]
[518.54561085],[16.03834403],[0.01364568],[0.00018652],[0.84588491]
[499.58564636],[15.48919616],[0.01486932],[0.00022139],[0.8439228]
[463.99480713],[15.46213383],[0.01366117],[0.0001869],[0.84167483]
[437.6086711],[14.81197158],[0.01459985],[0.00021372],[0.8764217]
[458.75610544],[15.25521162],[0.01364997],[0.0001866],[0.84572227]
[515.04120208],[15.71992345],[0.01498259],[0.00022481],[0.81659906]
[504.00701858],[16.30005085],[0.01407368],[0.00019841],[0.83693882]
[431.76602789],[15.10434752],[0.01393798],[0.0001945],[0.86171584]
[492.88782952],[15.94827936],[0.01426852],[0.0002039],[0.84495518]
[485.72773826],[15.75323614],[0.01375702],[0.00018952],[0.85858387]
[473.85607719],[15.46440788],[0.01356888],[0.00018434],[0.86205903]
[459.3390975],[15.17486111],[0.01514081],[0.00022988],[0.86589065]
[495.99190506],[15.57612158],[0.01505473],[0.00022729],[0.842317]
[648.52165761],[17.12034049],[0.01901507],[0.00036263],[0.75587318]
[671.75665417],[17.63238801],[0.01588058],[0.00025279],[0.76973387]
[779.69363933],[18.67418832],[0.01412205],[0.00020004],[0.79235101]
[612.99076878],[16.88038228],[0.01696354],[0.00028801],[0.76271049]
[616.90402278],[16.82079322],[0.01583571],[0.00025099],[0.79350168]
[882.45281459],[19.6742406],[0.0134067],[0.00018026],[0.75315838]
[862.04750309],[19.67586152],[0.0133603],[0.00017941],[0.77900465]
[574.92290279],[16.13793627],[0.01681403],[0.00028317],[0.80297781]
[857.8363046],[19.5944671],[0.01503147],[0.00022809],[0.80101112]
[604.18629926],[16.71801535],[0.01668906],[0.00027916],[0.77220436]
[887.54584327],[20.18983979],[0.01430936],[0.00020602],[0.79585084]
[566.33988251],[16.55611582],[0.01508238],[0.00022794],[0.81167584]
[942.91910897],[20.71714749],[0.01626502],[0.00026694],[0.78155821]
[586.46191627],[16.66174949],[0.01646916],[0.00027166],[0.79673905]
[879.58217418],[20.28363781],[0.01445084],[0.00020928],[0.77161463]
[847.76457358],[19.86845326],[0.01279991],[0.00016417],[0.76924037]
[603.53937458],[16.77781548],[0.01599647],[0.00025639],[0.77858106]
[556.31193926],[15.38106722],[0.02168395],[0.00047111],[0.76278498]
[680.23376846],[16.34544521],[0.03488691],[0.00123106],[0.84024864]
[656.90836398],[17.24113112],[0.01933314],[0.00037496],[0.82970379]
[694.13196491],[17.67539857],[0.01607278],[0.00025899],[0.80532384]
[631.90578465],[16.87501135],[0.01679036],[0.0002831],[0.82612479]
[475.19273077],[14.35055586],[0.02116485],[0.00044939],[0.84852704]
[623.55726634],[15.73056956],[0.03145557],[0.00100066],[0.8454789]
[703.74335136],[16.27857477],[0.02673719],[0.00071815],[0.84080107]
[551.19929816],[15.62946835],[0.01843254],[0.00034003],[0.78593098]
[504.6780011],[15.11853778],[0.0166205],[0.00027666],[0.80503907]
[450.67086897],[14.45423358],[0.01801997],[0.00032554],[0.81478755]
[474.76849645],[14.39194443],[0.01908733],[0.0003649],[0.79879566]
[512.1641396],[15.02020891],[0.02024057],[0.00041372],[0.8225653]
[494.09131956],[14.63054462],[0.02118524],[0.00045175],[0.83674983]
[599.40355933],[16.25591681],[0.02091284],[0.00044257],[0.85015936]
[528.06206086],[15.78217272],[0.01530559],[0.00023453],[0.79408255]
[517.5920229],[15.55775631],[0.01516194],[0.0002302],[0.80048391]
[506.81223037],[14.95898201],[0.01719393],[0.00029599],[0.8312164]
[584.25743139],[15.73421811],[0.02044054],[0.00042012],[0.83953481]
[632.39896341],[15.79672236],[0.02600471],[0.00068022],[0.84217789]
[530.63983177],[15.6371171],[0.0183089],[0.00033793],[0.85442513]
[432.37809977],[14.51847404],[0.01638417],[0.00026863],[0.82063299]
[532.60376326],[15.45890584],[0.01750465],[0.00030719],[0.80059404]
[571.21291634],[15.38007322],[0.02727487],[0.00075264],[0.86230914]
[474.77691868],[14.88254322],[0.01588227],[0.0002525],[0.81664843]
[491.49686069],[14.99174019],[0.01725695],[0.00029973],[0.85491733]
[437.43413798],[14.28534444],[0.01656001],[0.00027446],[0.83848822]
[660.08131043],[17.08416618],[0.01452325],[0.00021282],[0.89298896]
[782.88686242],[18.28097632],[0.01304277],[0.00017082],[0.86889211]
[888.96317526],[19.51438268],[0.01306566],[0.00017098],[0.84748467]
[1053.3249633],[20.39581612],[0.01280275],[0.00016431],[0.83807205]
[718.59789503],[17.75440339],[0.01336776],[0.00017927],[0.88594172]
[665.49479771],[16.9903337],[0.01375377],[0.0001898],[0.88695465]
[583.37727127],[16.28029757],[0.01334393],[0.00017859],[0.89693097]
[664.95797828],[17.02573403],[0.01361521],[0.00018606],[0.88575237]
[697.31382185],[17.50895391],[0.01473122],[0.00021767],[0.8846247]
[705.74305867],[17.73562845],[0.01415377],[0.00020085],[0.87699255]
[774.46031731],[17.83311251],[0.01386674],[0.00019293],[0.87479777]
[664.73696894],[16.98559181],[0.01489197],[0.00022318],[0.89724804]
[636.28314989],[16.17750172],[0.0150518],[0.00022742],[0.905336]
[635.02792009],[16.44519066],[0.01482099],[0.0002205],[0.89307865]
[515.96017965],[15.60578327],[0.01399304],[0.00019652],[0.89283788]
[529.04062468],[15.51370201],[0.01416312],[0.00020108],[0.90027054]
[558.5260092],[16.17353768],[0.01357718],[0.00018504],[0.90607161]
[604.32542125],[16.09613779],[0.01426344],[0.00020404],[0.9057725]
[502.4950417],[14.84988728],[0.01425192],[0.00020362],[0.91392678]
[566.93148783],[15.92502834],[0.01473899],[0.00021815],[0.89873397]
[506.77604829],[15.15756998],[0.01478463],[0.00021945],[0.90682876]
[582.27347066],[15.9935702],[0.01421834],[0.00020333],[0.89430748]
[563.07559127],[15.88522418],[0.01490817],[0.00022322],[0.89451663]
[544.86651339],[15.90707956],[0.01614462],[0.00026232],[0.88998995]
[488.78770219],[15.20737457],[0.01400758],[0.00019711],[0.90526085]
[539.52119708],[15.72267231],[0.01527919],[0.00023421],[0.90969102]
[544.9861637],[15.95341733],[0.01457697],[0.0002133],[0.89314816]
[767.46153818],[18.41081179],[0.01616082],[0.00026201],[0.88116882]
[826.16900467],[18.8945144],[0.01637038],[0.00026876],[0.8726078]
[785.76791368],[18.30646736],[0.01620717],[0.00026337],[0.88109256]
[830.16030109],[19.106694],[0.01722379],[0.00029756],[0.87657913]
[856.87561834],[19.10873564],[0.01689958],[0.00028648],[0.87436096]
[798.97866719],[18.46965955],[0.01671673],[0.0002802],[0.88222219]
[646.6164486],[16.06124233],[0.01715607],[0.00029551],[0.87271033]
[837.26967372],[18.76196422],[0.01645497],[0.00027138],[0.87128558]
[720.80090756],[17.65930784],[0.01721832],[0.00029723],[0.89581458]
[875.63543891],[19.06432122],[0.01697078],[0.0002887],[0.86325374]
[922.37953302],[19.57227242],[0.01653869],[0.00027439],[0.86392105]
[882.95339623],[19.46279595],[0.01670123],[0.00027971],[0.87153965]
[817.85203362],[18.48237335],[0.01558239],[0.00024375],[0.8901342]
[913.02660953],[19.97441314],[0.01544762],[0.00023926],[0.85796429]
[810.92032943],[18.59568873],[0.01634751],[0.00026834],[0.87972779]
[940.50791496],[19.95230667],[0.01562104],[0.00024484],[0.86957725]
[958.48581613],[19.76297706],[0.01784175],[0.00031994],[0.86552544]
[932.21199358],[19.60387559],[0.01681578],[0.00028421],[0.86734361]
[917.76335986],[19.40153189],[0.0168035],[0.00028339],[0.87085914]
[929.98942595],[19.57940615],[0.01536836],[0.00023672],[0.86223347]
[898.83783326],[19.38957045],[0.01690731],[0.00028657],[0.87764007]
[802.38370097],[18.1777763],[0.01585868],[0.00025323],[0.88852266]
[842.24741396],[18.78018442],[0.015352],[0.00023716],[0.88204391]
[818.67177799],[18.47067659],[0.01557467],[0.00024377],[0.88547527]
[836.69129592],[18.74013243],[0.01529943],[0.00023479],[0.87614877]
[807.90123132],[18.33842689],[0.01982664],[0.00039385],[0.88736109]
[788.62915417],[18.12348959],[0.01792894],[0.00032214],[0.8642397]
[783.55850398],[17.92271071],[0.0203081],[0.00041346],[0.88183411]
[772.50131325],[17.90151943],[0.02043094],[0.00041835],[0.88676336]
[854.01661129],[18.82053438],[0.01880703],[0.00035446],[0.87452716]
[850.66480098],[18.75639897],[0.01981834],[0.00039372],[0.87115226]
[741.81267151],[17.63804658],[0.01773091],[0.00031494],[0.88622836]
[866.2865858],[18.98153693],[0.01534101],[0.00023598],[0.86663631]
[781.05247408],[18.14235045],[0.01633948],[0.00026817],[0.89301513]
[841.75386559],[19.02262136],[0.01590748],[0.00025369],[0.86228297]
[862.02192972],[19.23225661],[0.01584444],[0.00025177],[0.87155217]
[834.64390197],[19.03334871],[0.01658991],[0.00027631],[0.87425318]
[861.81218624],[19.45960853],[0.01603893],[0.00025804],[0.86341238]
[829.34409323],[19.14543611],[0.01503292],[0.0002265],[0.86662742]
[846.46007071],[19.20621869],[0.01533917],[0.0002359],[0.87345898]
[799.96152527],[18.32549737],[0.01646568],[0.00027156],[0.89081289]
[875.46346969],[18.78383292],[0.01548191],[0.00024045],[0.87783434]
[751.29762442],[17.35457927],[0.01805326],[0.00032626],[0.84896231]
[768.59120557],[17.49922526],[0.01786293],[0.00031951],[0.84742623]
[743.30164535],[17.19066562],[0.01863772],[0.00034785],[0.88370035]
[696.58592916],[17.2690347],[0.01682166],[0.00028356],[0.89404145]
[717.5343983],[17.41145604],[0.01610819],[0.00026028],[0.89234372]
[697.80118766],[17.01535078],[0.01535653],[0.00023679],[0.88848672]
[759.77068925],[17.12527009],[0.01845999],[0.00034169],[0.84668813]
[665.73941792],[16.37779136],[0.01779207],[0.00031737],[0.85796358]
[698.0457342],[16.61172079],[0.01840104],[0.00033918],[0.85941344]
[742.95640182],[17.09795501],[0.01673629],[0.00028064],[0.85451578]
[761.43882454],[17.08335899],[0.01998552],[0.00039994],[0.85354697]
[946.75952521],[19.41342094],[0.0141072],[0.00019929],[0.87220009]
[1218.75730928],[21.5593324],[0.01478533],[0.00021891],[0.83301747]
[1361.32363415],[22.86550283],[0.01526037],[0.00023319],[0.82657441]
[1147.44865846],[21.28641856],[0.01531808],[0.00023505],[0.8498769]
[1470.68442528],[22.66190255],[0.01668856],[0.00027863],[0.79873226]
[975.13254232],[19.6475129],[0.01427775],[0.00020414],[0.86960365]
[1149.89680186],[21.41282213],[0.01448627],[0.00021006],[0.84651905]
[985.45620392],[19.60211984],[0.02040218],[0.00041708],[0.87485572]
[931.62731671],[19.29511652],[0.01650512],[0.00027303],[0.87670185]
[1264.06451803],[21.76339749],[0.01648867],[0.00027222],[0.84471685]
[1131.00246867],[20.71422224],[0.01566241],[0.00024564],[0.84359183]
[1260.4626938],[20.650447],[0.01583848],[0.00025199],[0.82332762]
[1192.36007507],[20.00546967],[0.01871727],[0.00035112],[0.82256062]
[1272.55686672],[21.2162424],[0.01721062],[0.00029706],[0.81459563]
[1272.15841335],[20.85260906],[0.0184392],[0.00034075],[0.81129141]
[1207.63017264],[19.97739499],[0.02135591],[0.000457],[0.78413243]
[1245.29458387],[20.24657235],[0.02077292],[0.00043268],[0.79195686]
[1187.35221078],[20.54553432],[0.01636014],[0.00026861],[0.82656004]
[1247.54601495],[20.9281406],[0.01964071],[0.00038671],[0.83152611]
[1409.43506137],[22.14003792],[0.0196127],[0.00038556],[0.80231663]
[1157.73707837],[20.08742686],[0.01884059],[0.00035594],[0.80981906]
[1195.25066879],[19.84623012],[0.02281809],[0.00052269],[0.82363892]
[1164.80228284],[20.23387817],[0.01732822],[0.00030113],[0.83719894]
[1286.60383998],[21.31905686],[0.01695985],[0.00028873],[0.80518528]
[1342.47599249],[21.97417299],[0.01723377],[0.00029796],[0.80541016]
[1324.47521565],[21.44703955],[0.02237406],[0.00050535],[0.80776673]
[1280.49139439],[21.16007183],[0.01717132],[0.00029702],[0.81625631]
[1300.99451673],[21.3271307],[0.01460328],[0.00021394],[0.82783683]
[1317.40107377],[21.4301318],[0.02192243],[0.00048177],[0.82179977]
