Contrast,Dissimilarity,Energy,ASM,Correlation
[45.14768381],[3.88477858],[0.0337597],[0.00114971],[0.9935779]
[58.5487855],[4.74300864],[0.02815111],[0.00079971],[0.99093229]
[44.87200074],[4.08630151],[0.03252437],[0.0010703],[0.99327297]
[41.56783564],[4.05011136],[0.02896628],[0.00084528],[0.99117452]
[61.83120926],[4.46471248],[0.03279035],[0.00108634],[0.98385295]
[64.54356368],[4.49966251],[0.03388917],[0.00116044],[0.98328257]
[84.30435183],[5.01102173],[0.02925153],[0.00086311],[0.97730187]
[60.04367061],[4.46532474],[0.02963132],[0.00088727],[0.98447649]
[75.50370753],[5.03948475],[0.0254188],[0.00065306],[0.97990089]
[105.79052144],[5.5153598],[0.0274254],[0.00076187],[0.97455834]
[68.25912092],[4.7550742],[0.02794917],[0.00078912],[0.98221837]
[81.009006],[4.92776283],[0.03191208],[0.00102643],[0.97844039]
[70.09938862],[4.74530688],[0.03104221],[0.00097135],[0.98187131]
[68.93459278],[4.7316981],[0.03145339],[0.00099645],[0.98225363]
[88.19332511],[5.06166663],[0.03232527],[0.00105266],[0.97674817]
[71.95211653],[4.64004351],[0.03311863],[0.00110536],[0.9812855]
[76.6873565],[4.94915421],[0.02678851],[0.00072487],[0.97965995]
[44.12595362],[3.65046643],[0.03477894],[0.00121781],[0.97609756]
[40.53528861],[3.5820476],[0.03236243],[0.00105418],[0.97848988]
[26.47433861],[3.09693465],[0.03701109],[0.00137992],[0.97914608]
[53.53705621],[3.84346906],[0.03163903],[0.00100881],[0.97450151]
[20.78764909],[2.81881311],[0.04102364],[0.00169559],[0.9799598]
[57.95219294],[3.99278849],[0.03221571],[0.00104491],[0.97344904]
[29.08716709],[3.03076078],[0.03926163],[0.00155175],[0.97563315]
[22.96511997],[2.9199599],[0.04182837],[0.00176197],[0.98118126]
[22.00336883],[2.77811827],[0.04070336],[0.00166845],[0.98312639]
[26.63722843],[2.91677682],[0.04060759],[0.00166178],[0.97996583]
[55.74604374],[3.95041286],[0.03334709],[0.00112085],[0.97206452]
[49.41569291],[3.68479985],[0.03264985],[0.00107288],[0.97484647]
[47.44587462],[3.61112263],[0.03346302],[0.00112751],[0.97431317]
[30.63266598],[3.00655022],[0.04018538],[0.001627],[0.97813464]
[45.44825133],[3.71137768],[0.0314339],[0.00099573],[0.97534393]
[148.75706244],[5.03499229],[0.04948055],[0.00245986],[0.9410493]
[137.25951544],[5.03466982],[0.05224061],[0.00273561],[0.95612608]
[202.83778079],[5.89328665],[0.05511727],[0.00304509],[0.94896624]
[242.11744858],[6.274972],[0.05723004],[0.00328229],[0.93765476]
[159.10909225],[5.04289234],[0.04575205],[0.00210293],[0.93755558]
[206.02166081],[5.82037668],[0.05673746],[0.00322651],[0.9478013]
[189.81239332],[5.71260533],[0.05505139],[0.00303683],[0.94480507]
[155.22589612],[5.35259337],[0.05789311],[0.00335735],[0.95072662]
[148.76745001],[4.95055139],[0.05665685],[0.00322829],[0.9377363]
[205.439736],[5.80666533],[0.05932919],[0.00352862],[0.95055162]
[213.54484534],[6.00365619],[0.05474239],[0.00300517],[0.94598171]
[204.38391276],[5.84479892],[0.04719111],[0.00223333],[0.93913925]
[155.31524484],[5.27443301],[0.04778442],[0.00229037],[0.9517186]
[211.72709507],[5.94991335],[0.05006654],[0.00251418],[0.94862772]
[177.84460359],[5.54494149],[0.04766708],[0.00227861],[0.95132532]
[197.30502475],[5.86886041],[0.04523441],[0.00205265],[0.94189402]
[161.44385816],[5.10854018],[0.04882926],[0.00240514],[0.93748771]
[103.03383838],[5.22590266],[0.03576507],[0.0012871],[0.96786281]
[124.73582655],[5.57943366],[0.03423446],[0.00118117],[0.96140354]
[116.9315802],[5.44151257],[0.03414495],[0.00117568],[0.96704189]
[107.84874016],[5.3397964],[0.03246445],[0.00106222],[0.96662759]
[139.96692584],[6.12485372],[0.03331321],[0.00111907],[0.96958041]
[105.99266037],[5.13769004],[0.04028896],[0.00163182],[0.96480728]
[124.68861746],[5.73395359],[0.03232223],[0.00105174],[0.96128102]
[123.36113982],[5.59443612],[0.0332129],[0.00111201],[0.9651677]
[120.17711825],[5.65663859],[0.03304392],[0.0011006],[0.95791136]
[113.59971679],[5.38201328],[0.03723858],[0.0013932],[0.96573271]
[130.21598312],[5.85666576],[0.03258418],[0.00106867],[0.96697231]
[78.95296043],[4.97150985],[0.03064331],[0.00094709],[0.9712387]
[86.32000504],[5.08414616],[0.02918666],[0.00085815],[0.96849345]
[85.07613095],[5.12822219],[0.02895047],[0.00084501],[0.96978093]
[166.61236675],[6.69796906],[0.02433191],[0.00059712],[0.95904212]
[87.9543604],[5.16582248],[0.02726578],[0.00074954],[0.96805392]
[108.74558964],[5.58453148],[0.02536987],[0.0006486],[0.96593499]
[84.55483003],[5.12424231],[0.0263081],[0.00069842],[0.97077926]
[102.47284152],[5.49019381],[0.02670876],[0.00071905],[0.96658408]
[85.21489364],[5.00763788],[0.02883018],[0.00083698],[0.97051421]
[93.30884841],[5.41117889],[0.02519015],[0.00063935],[0.97160058]
[78.87268262],[4.97956769],[0.02839174],[0.00081276],[0.97299869]
[105.63044039],[5.40268972],[0.0265823],[0.00071272],[0.96221021]
[65.28388525],[4.56322293],[0.03316713],[0.00111012],[0.97158971]
[38.51410418],[3.7873288],[0.02959517],[0.00088241],[0.98002272]
[64.28233367],[4.46717881],[0.03422318],[0.00118178],[0.97347455]
[34.4263177],[3.51002465],[0.03356109],[0.00113663],[0.97958869]
[55.61253374],[4.4191723],[0.02628758],[0.00069655],[0.97373668]
[39.55494931],[3.83466577],[0.02855608],[0.00082224],[0.98059187]
[58.61877044],[4.33765316],[0.03256032],[0.00106864],[0.97493533]
[32.51568954],[3.4308695],[0.03588085],[0.00129869],[0.98635488]
[34.06774373],[3.57858068],[0.02985264],[0.00089886],[0.9816362]
[43.02302142],[4.00386847],[0.02823825],[0.00080385],[0.97778189]
[56.94677689],[4.10682488],[0.04476995],[0.00201775],[0.98078495]
[59.17110654],[4.2207667],[0.04317438],[0.00187714],[0.98076276]
[52.37334465],[3.99754082],[0.04310059],[0.00186936],[0.98242821]
[32.72629549],[3.54405726],[0.03026726],[0.00092229],[0.9820776]
[60.98742269],[4.44566949],[0.03417508],[0.00117878],[0.97649126]
[61.22370044],[4.33429704],[0.03748696],[0.00141424],[0.97700308]
[30.70094725],[3.35589694],[0.03264981],[0.00107494],[0.98559377]
[68.74227481],[4.69748868],[0.02864291],[0.00082734],[0.97089574]
[38.2040814],[3.79123977],[0.02878194],[0.00083401],[0.98141029]
[69.47333765],[4.55373413],[0.03166857],[0.00101037],[0.97094049]
[77.16952989],[4.8369111],[0.03216047],[0.00104328],[0.96759074]
[62.73680657],[4.36791576],[0.03472523],[0.00121586],[0.97390231]
[66.45192629],[4.5027722],[0.03043718],[0.00093522],[0.97200939]
[64.5620172],[4.45355597],[0.03169685],[0.00101473],[0.97163303]
[74.9670812],[4.79336654],[0.03063134],[0.00094629],[0.96884201]
[67.56765764],[4.53067262],[0.03054203],[0.00094103],[0.97155423]
[69.18053189],[4.45008154],[0.0322431],[0.00104821],[0.97104078]
[73.9318483],[4.63971534],[0.03160509],[0.00100757],[0.96923395]
[75.8219331],[4.65508278],[0.03073577],[0.00095254],[0.96835223]
[46.81277464],[3.98023819],[0.02885361],[0.00083796],[0.97580952]
[39.82256969],[3.90858808],[0.02871728],[0.00083063],[0.98025024]
[40.82753903],[3.73182464],[0.03808735],[0.001461],[0.98363083]
[36.33910011],[3.64803632],[0.03046318],[0.00093507],[0.97959508]
[61.14777282],[4.44113173],[0.03172088],[0.00101446],[0.97489451]
[45.47080484],[4.12166471],[0.02765007],[0.00077031],[0.97727075]
[36.26714521],[3.49279612],[0.04857126],[0.0023674],[0.98773213]
[48.94536057],[3.91677198],[0.05186069],[0.00270123],[0.98404539]
[43.26414741],[3.76928664],[0.04837454],[0.00235008],[0.98584804]
[41.87908644],[4.07666558],[0.02665575],[0.00071578],[0.97963015]
[70.77203293],[4.7475269],[0.02976736],[0.00089332],[0.97090799]
[37.66352666],[3.74201591],[0.03043734],[0.00093368],[0.97909658]
[30.41907204],[3.37924253],[0.03217058],[0.00104212],[0.9817444]
[77.77347782],[4.82060131],[0.02849107],[0.00081814],[0.96600941]
[57.54240118],[4.20234479],[0.0338117],[0.00115122],[0.97711754]
[69.81773986],[4.57358046],[0.03036983],[0.00093067],[0.97042279]
[70.80049208],[4.59396409],[0.03220715],[0.00104549],[0.97144326]
[41.70244409],[3.66219366],[0.03237551],[0.00105763],[0.98784088]
[51.61210155],[3.92586698],[0.03168267],[0.00101334],[0.98484275]
[20.53676983],[2.65972964],[0.04444169],[0.00199888],[0.98287846]
[42.25709623],[3.82785121],[0.03093354],[0.00096858],[0.98677872]
[36.10347215],[3.46791615],[0.03756195],[0.00142503],[0.98416205]
[50.60278325],[4.05720323],[0.03245294],[0.00106312],[0.98276771]
[43.14903207],[3.82929428],[0.03171625],[0.00101612],[0.98592853]
[40.62499806],[3.71123588],[0.03225163],[0.001051],[0.98688005]
[40.46203425],[3.76566218],[0.03356374],[0.00113876],[0.98606821]
[37.75519517],[3.48139803],[0.03640933],[0.00133813],[0.98539937]
[50.61549666],[4.01066487],[0.0319073],[0.00102731],[0.98368229]
[47.79828998],[3.9901731],[0.03267862],[0.00107772],[0.98453197]
[39.44002832],[3.59626912],[0.03432666],[0.00118974],[0.98430784]
[10.36137438],[1.79463077],[0.07439864],[0.0055769],[0.97477158]
[13.37616759],[1.93688194],[0.07186195],[0.0052005],[0.9696951]
[12.38197731],[1.79668815],[0.07573304],[0.00577094],[0.97222747]
[22.6938245],[2.24078983],[0.06948498],[0.00485949],[0.96393088]
[13.84023416],[2.01682504],[0.07031833],[0.00497654],[0.97341967]
[14.28049014],[1.86373402],[0.06991494],[0.00491795],[0.96660539]
[13.15191859],[2.04009991],[0.0656047],[0.00432852],[0.97582626]
[11.40460603],[1.85784631],[0.06805559],[0.00465839],[0.97527447]
[13.74213095],[1.92372689],[0.07309093],[0.00537984],[0.96519487]
[15.21017667],[2.07791175],[0.06944152],[0.00485815],[0.97101982]
[13.27891676],[1.96321673],[0.07049286],[0.00500174],[0.96864682]
[12.10138413],[1.81619155],[0.07187027],[0.00519174],[0.97211225]
[22.90512007],[2.62684777],[0.0561744],[0.00317536],[0.97719221]
[10.0539929],[1.77072136],[0.07197539],[0.00521316],[0.97964718]
[183.72029928],[5.65951687],[0.03298444],[0.00109574],[0.93361023]
[95.57537544],[4.14679765],[0.03548536],[0.00126983],[0.9490767]
[178.53203735],[5.5192818],[0.03312807],[0.00110455],[0.93323883]
[81.93223713],[3.7535426],[0.03435854],[0.00119002],[0.95421028]
[166.93959323],[5.41252775],[0.0328857],[0.00108985],[0.93857721]
[184.40999786],[5.65680001],[0.03117773],[0.00097816],[0.93512122]
[180.26547775],[5.43453513],[0.03284679],[0.00108509],[0.93035504]
[67.42425498],[3.6360973],[0.0366245],[0.00135082],[0.95420211]
[175.19953275],[5.54479303],[0.03164502],[0.00100793],[0.94634325]
[80.42554318],[3.96463862],[0.03489899],[0.00122643],[0.95416486]
[205.08348389],[5.87083679],[0.02977522],[0.00089274],[0.93365727]
[210.73261526],[5.77576275],[0.03051913],[0.00093721],[0.93388574]
[182.17939518],[5.35484972],[0.0325796],[0.00106808],[0.94640328]
[210.13579153],[5.88983559],[0.02924517],[0.00086045],[0.93159867]
[99.52066699],[4.17105362],[0.0343954],[0.00119121],[0.95020429]
[176.32091349],[5.1897515],[0.0337225],[0.00114502],[0.94705237]
[177.86185174],[5.28651698],[0.03248989],[0.00106289],[0.94676508]
[101.21288082],[4.21051319],[0.03422885],[0.00117946],[0.94903315]
[93.90458314],[4.01038078],[0.03280167],[0.00108442],[0.94723549]
[100.76721109],[4.16836255],[0.03262779],[0.00107365],[0.94417834]
[41.08238375],[3.70656225],[0.0289571],[0.00084469],[0.98631818]
[41.79397238],[3.95965972],[0.02747203],[0.00075972],[0.98425462]
[43.30210021],[3.93933603],[0.02798799],[0.00078821],[0.98526963]
[38.52546025],[3.70228582],[0.02857626],[0.00082242],[0.98645172]
[45.89091708],[4.059516],[0.02758527],[0.00076605],[0.98294998]
[47.56878781],[4.05756118],[0.026972],[0.00073278],[0.98326281]
[41.41368868],[3.85876069],[0.0269966],[0.00073385],[0.98617162]
[44.35340955],[3.90199948],[0.02970587],[0.00089082],[0.98381689]
[74.20502799],[4.41987998],[0.02891855],[0.00084332],[0.9770288]
[46.57799991],[4.03224237],[0.02858378],[0.00082292],[0.98238551]
[45.90630292],[3.94460882],[0.02972724],[0.00089216],[0.98235822]
[63.99727974],[4.28114295],[0.03241131],[0.00107025],[0.97848405]
[43.89267427],[4.07786889],[0.02728394],[0.00074978],[0.98211499]
[44.67237718],[3.97086273],[0.02793655],[0.00078549],[0.98404701]
[42.4784747],[3.78446517],[0.0293099],[0.00086494],[0.98560585]
[83.38371417],[4.69295383],[0.02761528],[0.00076836],[0.97531719]
[20.83076715],[2.70617257],[0.04390615],[0.00193943],[0.98622658]
[23.85960459],[2.68443463],[0.0641864],[0.0041357],[0.99122912]
[17.75609914],[2.32269914],[0.07032248],[0.00495835],[0.99415411]
[21.64931931],[2.74866022],[0.04984009],[0.00249733],[0.9843192]
[30.91394649],[3.01069841],[0.05245141],[0.00276325],[0.98772606]
[31.82676681],[2.93681364],[0.05420393],[0.00295139],[0.9880079]
[27.7875349],[2.79327185],[0.05656633],[0.00321321],[0.98911158]
[24.36029519],[2.83578964],[0.04605327],[0.0021314],[0.98560976]
[21.99583836],[2.35557301],[0.0723707],[0.00525174],[0.99191828]
[21.93341998],[2.36533125],[0.07476145],[0.00560621],[0.99229103]
[35.54159034],[3.11186675],[0.04648639],[0.00217455],[0.98578165]
[63.95786086],[4.01644154],[0.03732251],[0.00140274],[0.97434899]
[24.39297277],[2.50610096],[0.07886488],[0.00623791],[0.99159751]
[25.68577611],[2.63939008],[0.07272055],[0.00530384],[0.99097454]
[22.25224121],[2.45358976],[0.07535694],[0.0056929],[0.99226151]
[28.17969682],[3.03233706],[0.04472781],[0.00201535],[0.98124874]
[26.75961111],[2.76280557],[0.0589144],[0.00349001],[0.98950404]
[23.28822114],[2.64365695],[0.0607841],[0.00371051],[0.99069893]
[19.88108909],[2.51313216],[0.05504653],[0.00304464],[0.98992289]
[23.24640169],[2.76799953],[0.05146499],[0.00266041],[0.98627888]
[19.71830219],[2.32256412],[0.0878268],[0.00772734],[0.99374151]
[40.13545247],[3.72171014],[0.03446658],[0.00120105],[0.97978424]
[39.72013096],[3.7191777],[0.03460675],[0.0012078],[0.98070614]
[42.70938229],[3.7995576],[0.03388655],[0.00115814],[0.97935027]
[43.32496675],[3.7997683],[0.03394048],[0.0011608],[0.97873199]
[65.28947446],[4.54304891],[0.03464563],[0.00120659],[0.98193343]
[63.93537637],[4.44596508],[0.03506108],[0.0012357],[0.98194293]
[67.96624166],[4.53718942],[0.03380081],[0.00114914],[0.98075658]
[70.28301349],[4.55826789],[0.03531582],[0.00125455],[0.98032057]
[67.13780218],[4.53742737],[0.03277219],[0.00108262],[0.98046464]
[71.11643454],[4.58995201],[0.03124621],[0.00098517],[0.97938154]
[49.22420698],[3.98495334],[0.03285055],[0.00108842],[0.9812363]
[79.5143741],[5.15918992],[0.0695047],[0.0048356],[0.98140877]
[74.55965901],[4.76599107],[0.09346898],[0.00878819],[0.97926359]
[69.12060901],[4.4916117],[0.10873227],[0.0118508],[0.97817694]
[79.35023325],[4.74278461],[0.10245428],[0.01052354],[0.97946736]
[56.7776707],[4.10171871],[0.07106175],[0.00506048],[0.98114312]
[71.34750343],[4.38961169],[0.08852223],[0.00784555],[0.97906997]
[67.73813012],[4.3395352],[0.0982564],[0.00967837],[0.97849381]
[71.85531278],[4.77432512],[0.059657],[0.0035727],[0.9811255]
[65.80555962],[4.17970591],[0.10710633],[0.01149632],[0.97854664]
[60.74168557],[4.48336883],[0.05645294],[0.00319789],[0.97980689]
[79.73581771],[4.82636405],[0.08405074],[0.00707267],[0.97796208]
[71.66451745],[4.84202308],[0.03931138],[0.0015514],[0.97765792]
[80.40848988],[5.39263673],[0.02057452],[0.00042724],[0.98031161]
[54.46546121],[4.87707398],[0.01980263],[0.00039548],[0.98711925]
[61.13589107],[5.05864376],[0.01996294],[0.00040193],[0.98593629]
[53.394725],[4.75966161],[0.02008008],[0.00040676],[0.99060367]
[57.33099238],[4.86197525],[0.01973212],[0.0003926],[0.98977484]
[46.04905675],[4.36608639],[0.02179014],[0.00047906],[0.99047937]
[66.43701889],[5.05732408],[0.02125755],[0.00045528],[0.98208656]
[50.62148864],[4.52360643],[0.02077224],[0.0004352],[0.99033057]
[58.94121795],[4.92978474],[0.01994794],[0.00040108],[0.98730407]
[61.9077133],[4.90326237],[0.02161497],[0.00047122],[0.98411965]
[109.2499707],[6.34448867],[0.01891914],[0.00036096],[0.97973462]
[46.94614308],[4.5053888],[0.02284782],[0.00052536],[0.98871851]
[45.76793245],[4.06162921],[0.03027892],[0.00093375],[0.98972209]
[57.75869552],[4.32275521],[0.02806686],[0.00079543],[0.98687537]
[35.94738684],[3.64164098],[0.02809781],[0.00079692],[0.98979568]
[45.44653276],[4.00144211],[0.02759915],[0.00076773],[0.98559406]
[43.74910172],[3.87500194],[0.02816872],[0.00079982],[0.98671071]
[44.71161199],[3.94710445],[0.03131045],[0.00098739],[0.99061235]
[48.74269355],[3.97099714],[0.0311963],[0.00098017],[0.98982181]
[52.95436646],[4.12251757],[0.0289182],[0.0008439],[0.98899282]
[57.04689946],[4.11814245],[0.03030643],[0.00093036],[0.98791235]
[63.79112897],[4.42778063],[0.02718521],[0.00074709],[0.98336073]
[57.57377228],[4.33495192],[0.02710577],[0.00074359],[0.98784836]
[149.63868871],[6.42117338],[0.02799425],[0.00078886],[0.97625738]
[146.11236626],[6.66641293],[0.02510255],[0.00063426],[0.98000604]
[121.772957],[5.73229848],[0.0265811],[0.00071158],[0.97150038]
[133.89918707],[6.18825296],[0.02500258],[0.00062971],[0.97061058]
[121.3463419],[5.98012436],[0.02736564],[0.00075373],[0.97826481]
[131.1712527],[6.23089682],[0.02635235],[0.00069906],[0.97710848]
[112.37624376],[5.72853573],[0.02912361],[0.00085365],[0.97757611]
[113.95362027],[5.75533516],[0.02795284],[0.00078725],[0.977881]
[14.80112431],[2.485898],[0.04938091],[0.00245304],[0.99550523]
[120.11853092],[6.00990864],[0.02680945],[0.00072387],[0.97955261]
[104.90879031],[5.54317631],[0.03030154],[0.00092545],[0.97848865]
[79.34966532],[4.84731416],[0.03071307],[0.0009528],[0.98496713]
[84.7873116],[4.92838949],[0.03090758],[0.00096288],[0.98419218]
[73.12837901],[4.56175067],[0.03412341],[0.00117128],[0.98664507]
[87.3647873],[5.0229283],[0.03272164],[0.00107607],[0.98208762]
[76.31826189],[4.51800692],[0.03060231],[0.00094467],[0.98675272]
[72.08767399],[4.69617687],[0.02994247],[0.00090367],[0.98702394]
[75.92582436],[4.65250069],[0.02825363],[0.0008068],[0.98595013]
[86.76592834],[4.93978274],[0.02830342],[0.00080856],[0.98431697]
[77.08073663],[4.73383456],[0.02746011],[0.00076151],[0.98561063]
[85.23152396],[4.83259797],[0.02896353],[0.00084766],[0.98408105]
[76.46746955],[4.50197189],[0.03352781],[0.00113506],[0.98571205]
[80.68010564],[4.79755688],[0.02962256],[0.00088565],[0.9845996]
[29.10582804],[3.13983971],[0.04318531],[0.00187859],[0.98835521]
[29.29471626],[3.35896001],[0.03489299],[0.00122736],[0.98857449]
[25.09912391],[2.89609167],[0.05521945],[0.00306282],[0.98802068]
[28.35944039],[3.01221402],[0.05650638],[0.00320612],[0.98757857]
[35.85331982],[3.32358083],[0.04831699],[0.00234413],[0.99112255]
[28.93790893],[3.04352276],[0.05899846],[0.00349413],[0.98773903]
[31.81580865],[3.17146413],[0.05102134],[0.00261277],[0.9915727]
[33.06386291],[3.21048279],[0.05098811],[0.00261279],[0.98663888]
[31.13436311],[3.09630714],[0.05466737],[0.00300512],[0.98571632]
[38.07557549],[3.44083783],[0.04135956],[0.00172151],[0.98973388]
[34.88494872],[3.2559129],[0.04460806],[0.00200204],[0.99061101]
[30.09487399],[3.16394383],[0.04088087],[0.00168452],[0.98666961]
[24.96946203],[3.02046488],[0.04126195],[0.00171553],[0.98838758]
[31.34233695],[3.16236416],[0.04418319],[0.0019645],[0.99138515]
[29.9099981],[3.08876626],[0.04582146],[0.00211607],[0.98677991]
[33.95095851],[3.33454189],[0.04097197],[0.00168958],[0.99037735]
[31.16368178],[3.12389054],[0.04451546],[0.00199408],[0.98950493]
[26.67503362],[2.95169512],[0.04772047],[0.00229205],[0.98921482]
[35.07645281],[3.31164156],[0.04136792],[0.00172088],[0.99132517]
[30.17141315],[3.08956862],[0.04689957],[0.00221337],[0.9856878]
[32.89382261],[3.14237045],[0.05400476],[0.00293534],[0.98368929]
[30.15819392],[3.12340701],[0.0400193],[0.0016128],[0.98829425]
[29.13343311],[3.2632231],[0.0352453],[0.0012512],[0.98949146]
[61.70592227],[4.45768249],[0.03639874],[0.0013347],[0.98178294]
[63.68616748],[4.54351174],[0.03393607],[0.00115997],[0.97998854]
[51.60043657],[4.24720588],[0.02999656],[0.00090936],[0.98529107]
[98.90416537],[5.55846503],[0.02823961],[0.00080657],[0.97575386]
[56.92158595],[4.51156557],[0.02418423],[0.00059321],[0.98374039]
[80.6307298],[5.15223513],[0.02847863],[0.00081742],[0.97706174]
[74.34703928],[4.77177524],[0.03316126],[0.00110858],[0.97632421]
[91.76634115],[5.42796675],[0.03049708],[0.00093703],[0.97003528]
[64.47858538],[4.39418577],[0.03627702],[0.00132392],[0.97791133]
[59.15380439],[4.40423379],[0.03037796],[0.00093184],[0.98126611]
[63.88328719],[4.4764322],[0.03077878],[0.00095597],[0.97890798]
[61.38442523],[4.4896128],[0.03205142],[0.00103706],[0.98034518]
[75.50190372],[5.0308694],[0.02954646],[0.00088105],[0.97461425]
[80.94229738],[4.91953631],[0.03339021],[0.00112716],[0.97602171]
[61.7538813],[4.48181653],[0.03727228],[0.00139896],[0.98238639]
[78.74073813],[5.20762158],[0.03152567],[0.00100297],[0.9771626]
[56.7779962],[4.44717057],[0.03185803],[0.00102571],[0.97941151]
[87.10808026],[5.48904487],[0.02949068],[0.00088081],[0.96826008]
[84.43707557],[5.47616858],[0.02971435],[0.00089115],[0.97223889]
[75.53194363],[5.25685247],[0.02733725],[0.00075727],[0.97533591]
[29.05341371],[3.31891786],[0.03326069],[0.0011156],[0.9911938]
[23.06446802],[3.05045187],[0.03506046],[0.00123907],[0.9928442]
[18.35676288],[2.90328889],[0.03632296],[0.00133123],[0.98948745]
[31.04460279],[3.4584822],[0.03213083],[0.00104061],[0.99068753]
[37.32610854],[3.53742773],[0.03320934],[0.00111124],[0.98863204]
[26.65483126],[3.01780954],[0.03573628],[0.00128467],[0.99100607]
[43.12368637],[3.60277247],[0.03722903],[0.00139352],[0.98796318]
[38.26145755],[3.39433568],[0.03504522],[0.00123562],[0.9893006]
[39.77443943],[3.52145107],[0.03207682],[0.00103807],[0.98823244]
[46.26079299],[3.88575012],[0.02964676],[0.00088521],[0.98753766]
[44.5877487],[3.70099726],[0.04129958],[0.00171262],[0.98631847]
[43.66660027],[3.5517167],[0.04191956],[0.00176547],[0.98595338]
[51.70361349],[3.92897038],[0.03764962],[0.00142452],[0.98668726]
[41.9585379],[3.63317457],[0.03315158],[0.00110625],[0.98844092]
[23.02170356],[3.03066306],[0.03387638],[0.00115636],[0.9923367]
[18.53425119],[2.93131161],[0.03203172],[0.00103326],[0.99196125]
[50.57660212],[3.89090497],[0.03629666],[0.00132272],[0.98656148]
[43.55339761],[3.6594045],[0.03271789],[0.00107736],[0.98710099]
[36.82777758],[3.30785205],[0.03664112],[0.00135065],[0.98843594]
[19.56618598],[2.94189147],[0.03684673],[0.00136964],[0.98976977]
[40.6139641],[3.60259168],[0.0341517],[0.00117396],[0.98845826]
[67.94637752],[4.10394648],[0.03709877],[0.00138353],[0.98057806]
[38.26365843],[3.35343219],[0.03392004],[0.00115889],[0.98804191]
[57.11119189],[3.85804611],[0.03279823],[0.00108364],[0.98344957]
[39.60741255],[3.45366944],[0.03291448],[0.00109052],[0.9884225]
[36.73461719],[3.3516262],[0.03343002],[0.00112594],[0.98810103]
[38.59131964],[3.38688804],[0.03679829],[0.00136218],[0.98837073]
[47.47364958],[3.48484981],[0.03441578],[0.00119143],[0.98264293]
[31.48900648],[3.20622198],[0.03377681],[0.00114774],[0.99114616]
[57.29785356],[3.85065369],[0.03433576],[0.00118893],[0.98321491]
[59.16637527],[3.89793847],[0.03455991],[0.00120172],[0.98024804]
[55.39675805],[3.88817539],[0.03347221],[0.00112748],[0.98238466]
[58.65879854],[3.80027144],[0.03454719],[0.0012013],[0.98122647]
[59.62704382],[4.3467943],[0.03382289],[0.00115528],[0.98678632]
[53.49257427],[4.28978035],[0.03057008],[0.00094135],[0.98684111]
[47.80762899],[3.86777202],[0.0378011],[0.0014365],[0.987486]
[39.95098079],[3.76021416],[0.03031333],[0.00092651],[0.98669563]
[57.83394938],[4.31205583],[0.03218753],[0.00104465],[0.9867066]
[58.79573042],[4.42181155],[0.03367523],[0.00114232],[0.98737392]
[56.04762021],[4.39983057],[0.02937257],[0.00086915],[0.98783871]
[57.99445499],[4.37981022],[0.03258153],[0.00106811],[0.98741475]
[55.47195633],[4.22796767],[0.03110223],[0.00097561],[0.98606661]
[49.64542807],[4.19559804],[0.0296232],[0.00088344],[0.98731525]
[34.00580488],[2.86193069],[0.05678617],[0.00324398],[0.98298948]
[43.57028659],[2.95616301],[0.05615489],[0.00317197],[0.98022692]
[41.25208039],[3.22227311],[0.04589064],[0.00211881],[0.98092289]
[43.33766793],[3.20909614],[0.04345064],[0.00190184],[0.97712154]
[36.92651375],[3.12929702],[0.04515521],[0.00205035],[0.95822493]
[32.53294435],[3.24764545],[0.04205544],[0.0017805],[0.96311501]
[24.82456871],[2.87319086],[0.04456523],[0.0019972],[0.96553051]
[35.90606872],[3.34233599],[0.0411743],[0.00170855],[0.97141856]
[41.3119845],[3.17949266],[0.04786768],[0.00230666],[0.97850481]
[39.22076985],[3.31026364],[0.04178366],[0.00175681],[0.9751025]
[32.35332732],[3.32995957],[0.04333514],[0.00189119],[0.96449944]
[46.51606833],[3.89706563],[0.03686066],[0.00136887],[0.97376594]
[47.73888212],[3.61867429],[0.04067087],[0.00166419],[0.97164358]
[58.20364461],[4.1998195],[0.04399515],[0.00195466],[0.95796811]
[73.43969495],[4.36980943],[0.0466744],[0.00219685],[0.94120704]
[74.79152519],[4.5171543],[0.04481646],[0.00202755],[0.93233216]
[54.84581465],[3.74564812],[0.05316486],[0.00284241],[0.94948785]
[94.17690222],[4.93290218],[0.04582182],[0.00211423],[0.92205189]
[64.86591541],[3.95222903],[0.0532605],[0.00285356],[0.93713718]
[91.4814679],[5.0318476],[0.04342857],[0.00190139],[0.92512825]
[65.70718758],[4.04644015],[0.05420659],[0.00295751],[0.93832036]
[78.90665324],[4.56294466],[0.04588091],[0.00212245],[0.93019294]
[86.33220793],[4.80990798],[0.04682201],[0.00220751],[0.92579562]
[88.61639724],[5.00667325],[0.04055891],[0.00166135],[0.92846597]
[83.33684304],[4.81919771],[0.04260684],[0.00183161],[0.92663558]
[87.00876127],[4.82406847],[0.04450952],[0.00199631],[0.92500539]
[86.16392954],[4.84895946],[0.04457304],[0.00200348],[0.92442567]
[76.19261755],[4.76077482],[0.04405035],[0.00195758],[0.93003866]
[84.96361356],[4.93517584],[0.03828867],[0.00148047],[0.93444268]
[81.77386932],[4.61154864],[0.0461492],[0.0021466],[0.92828906]
[69.45881242],[4.34732821],[0.04831947],[0.00235713],[0.93688877]
